hash_id,id,hn,sample_collection_date,date_of_submission,sex,species,submitted_sample,collect_method,vitek_id,bact_species,bact_genus,vet_read,vet_recommend,report_issued_date,filename,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,amikacin,amoxicillin/clavulanic acid,azithromycin,cefalexin,cefazolin,cefixime,cefovecin,cefpodoxime,ceftriaxone,chloramphenicol,clindamycin,doxycycline,enrofloxacin,fluconazole,fosfomycin,gentamicin,imipenem,marbofloxacin,metronidazole,minocycline,nitrofurantoin,piperacillin/tazobactam,polymyxin b,pradofloxacin,rifampicin,tetracycline,trimethoprim/sulfamethoxazole,vancomycin
3748729684026495890,GN_2176,6209696,2019-08-14,2019-08-14,male,dog,ub mucosa,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-08-20,6209696_20.08.2019_GN.docx,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2959073016233952375,GN_1756,6015516,2019-08-02,2019-08-02,female,dog,other,unknown,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-08-09,6015516_09.08.2019_GN.docx,S,R,R,R,,R,R,R,S,,S,+,S,S,S,,I,R,,,,S,S,S,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5868723649347635301,GN_3080,6309847,2020-08-19,2020-08-19,female,dog,open wound,unknown,GN,aeromonas hydrophila,aeromonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-08-26,6309847_26.08.2020_GN_2020.docx,S,I,,,,,,,S,,I,,S,I,S,,,,,,,S,,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
741310669715472142,GN_939,5911555,2018-03-08,2018-03-08,male,cat,abscess,unknown,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-03-13,5911555_13.03.2018_GN.docx,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7025954984474369208,GN_2032,6205733,2019-05-07,2019-05-07,male,dog,other,unknown,GN,acinetobacter baumannii complex,acinetobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-14,6205733_14.05.2019_GN.docx,,,,,,,,,,,S,,S,S,S,,,S,,,,R,S,R,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-3314067665428305014,GN_2581,6301717,2020-02-10,2020-02-10,male,cat,urine,catheterization,GN,enterobacter cloacae,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-02-14,6301717_14.02.2020_GN_2020.docx,S,R,,R,R,R,R,R,S,R,R,,R,S,R,S,I,,,R,,R,,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6543363320231832033,GN_1694,5913547,2019-05-08,2019-05-08,female,cat,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-15,5913547_15.05.2019_GN.docx,S,,,,,,,,,,I,,S,S,S,,,I,,,,,S,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-8209105427592019632,GN_561,6005915,2017-10-16,2017-10-16,female,dog,urine,catheterization,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-10-19,6005915_19.10.2017_GN.docx,S,R,R,S,,S,S,S,R,,R,,R,,R,,R,R,,,,R,R,R,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6614063359080959328,GN_2266,6212492,2019-09-23,2019-09-23,male,dog,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-09-26,6212492_26.09.2019_GN.docx,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4979641226134808017,GN_951,6102490,2018-03-02,2018-03-02,female,dog,urine,catheterization,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-03-08,6102490_08.03.2018_GN.docx,R,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,R,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6616655420869481033,GN_2799,5518423,2020-08-04,2020-08-04,male,cat,urine,catheterization,GN,roseomonas mucosa,roseomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-08-10,5518423_10.08.2020_GN_2020.docx,,,,,,,,,,,,-,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-8226206135802532396,GN_1491,6009720,2018-12-25,2018-12-25,male,cat,wound,unknown,GN,enterobacter cloacae complex,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-12-28,6009720_28.12.2018_GN.docx,S,R,,R,,R,R,R,R,,R,,R,S,R,,I,R,,,,R,I,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2855281714151987347,GN_844,6013845,2018-01-18,2018-01-18,male,dog,ub mucosa,unknown,GN,enterobacter cloacae complex,enterobacter,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-01-24,6013845_24.01.2018_GN.docx,S,R,,R,,R,R,R,R,,R,,R,S,R,,S,R,,,,R,R,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1282393377413812597,GN_3056,6308687,2020-07-23,2020-07-23,female,cat,open wound,unknown,GN,massilia oculi,massilia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-08-03,6308687_03.08.2020_GN_2020.docx,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5154573534386407480,GN_2449,รพส.เจริญสุข (ทูน่า),2019-06-19,2019-06-20,unknown,dog,urine,เจาะผ่านหน้าท้อง,GN,enterobacter cloacae complex,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-06-25,รพส.เจริญสุข (ทูน่า)_25.06.2019_GN.docx,R,R,,R,,R,R,R,R,,R,,R,S,R,,R,R,,,,R,R,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4646204444695680338,GN_1943,6202746,2019-02-28,2019-02-28,female,cat,fistula,unknown,GN,serratia marcescens,serratia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-03-14,6202746_14.03.2019_GN.docx,S,R,,R,,S,,S,I,,S,,S,I,S,,R,S,,,,R,S,S,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1168796149469693900,GN_1807,6109461,2019-01-28,2019-01-28,unknown,cat,urine,cystocentesis,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-01-31,6109461_31.01.2019_GN.docx,S,R,R,R,,R,R,R,S,,R,-,R,S,R,,R,R,,,,R,I,S,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7630421282060380949,GN_197,5917208,2016-10-31,2016-10-31,female,dog,urine,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-11-03,5917208_3.11.2016_GN.docx,R,R,R,R,,R,R,R,R,,I,,R,S,S,,R,S,S,,,R,S,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-2091732667483504626,GN_264,5908765,2016-06-10,2016-06-14,female,dog,other,unknown,GN,enterobacter cloacae complex,enterobacter,อ.สพ.ญ.ดร.กมลทิพย์ ถึงรัตน์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-06-15,6_15_16_5908765.docx,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,S,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-3679350378270318664,GN_420,5907563,2017-11-24,2017-11-24,male,cat,urine,unknown,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-12-07,5907563_07.12.2017_GN.docx,S,S,R,S,,S,S,S,R,,S,,R,,S,,R,S,,,,R,S,R,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-475970948494340533,GN_39,5611443,2016-10-26,2016-10-26,male,dog,prostate,unknown,GN,proteus hauseri,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-10-31,5611443_31.10.2016_GN.docx,S,S,R,R,,S,S,S,S,,S,,S,,S,,R,S,,,,S,S,S,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-5400364544638543276,GN_1921,6201778,2019-02-25,2019-02-25,male,dog,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-02-28,6201778_28.02.2019_GN.docx,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4974553804180932277,GN_2279,6213333,2019-11-20,2019-11-20,female,dog,ub mucosa,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-11-22,6213333_22.11.2019_GN.docx,S,R,R,S,R,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
827003644261530929,GN_2675,6303320,2020-03-17,2020-03-17,male,dog,abdominal cavity,unknown,GN,enterobacter cloacae,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-03-26,6303320_26.03.2020_GN_2020.docx,S,R,,R,R,S,S,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-5814783345361699735,GN_1768,6100844,2019-11-06,2019-11-06,male,cat,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-11-11,6100844_11.11.2019_GN.docx,S,R,R,R,R,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6083347180889454070,GN_1701,5918383,2019-05-16,2019-05-16,male,dog,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-24,5918383_24.05.2019_GN.docx,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,S,R,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8727538057210392147,GN_3160,6312701,2020-10-24,2020-10-24,unknown,dog,wound,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-29,6312701_29.10.2020_GN_2020.docx,S,R,R,R,R,S,S,S,R,S,I,-,S,S,S,S,S,,,I,,R,,R,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-2153189669801247681,GN_3193,6314148,2020-11-23,2020-11-23,female,dog,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-11-27,6314148_27.11.2020_GN_2020.docx,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1037082245212105948,GN_2125,6208416,2019-09-29,2019-09-29,male,cat,urine,cystocentesis,GN,pasteurella multocida,pasteurella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-10-04,6208416_04.10.2019_GN.docx,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2653888617428925172,GN_273,5908581,2016-06-16,2016-06-20,male,dog,ub mucosa,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.กมลทิพย์ ถึงรัตน์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-06-21,6_21_16_5908581.docx,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,,,,R,S,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7748589530003494851,GN_2885,6010585,2020-10-13,2020-10-13,male,dog,other,unknown,GN,enterobacter cloacae,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-20,6010585_20.10.2020_GN_2020.docx,S,R,,R,R,S,S,S,S,S,S,,S,S,S,S,S,,,S,,S,,S,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-2460781197996295502,GN_2937,6201931,2020-07-14,2020-07-14,female,cat,abdominal cavity,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-07-20,6201931_20.07.2020_GN_2020.docx,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,I,,,R,,R,,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5357368511122211079,GN_239,5907949,2016-05-17,2016-05-18,female,cat,abdominal fluid,unknown,GN,enterobacter cloacae complex,enterobacter,อ.สพ.ญ.ดร.กมลทิพย์ ถึงรัตน์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-05-23,5_21_16_5907949.docx,S,R,,R,,I,S,S,S,,S,,S,S,S,,S,S,,,,S,S,R,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4469251901766821589,GN_1809,6109610,2019-10-17,2019-10-17,female,dog,urine,cystocentesis,GN,proteus mirabilis,proteus,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-10-22,6109610_22.10.2019_GN.docx,S,R,R,S,S,S,S,S,R,R,R,,R,R,R,S,R,,,R,,R,,R,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
