id,hn,species,submitted_sample,collect_method,vitek_id,bact_species_1,bact_family,amikacin,amoxicillin/clavulanic acid,ampicillin,cefalexin,cefalotin,cefovecin,cefpodoxime,ceftiofur,chloramphenicol,doxycycline,enrofloxacin,esbl,gentamicin,imipenem,marbofloxacin,neomycin,nitrofurantoin,piperacillin,polymyxin b,pradofloxacin,rifampin,tetracycline,tobramycin,trimethoprim/sulfamethoxazole,answer0,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,ans_trimethoprim/sulfamethoxazole,ans_marbofloxacin,ans_cefovecin,ans_amoxicillin/clavulanic acid,ans_amikacin,ans_imipenem,ans_enrofloxacin,ans_cefalexin,ans_nitrofurantoin,ans_gentamicin,ans_doxycycline,ans_cefixime,ans_fosfomycin,ans_ceftriaxone,ans_piperacillin,ans_pradofloxacin,ans_metronidazole,ans_cefazolin,ans_colistin (polymyxin e),ans_tetracycline,ans_clindamycin,filename
Escherichia coli (3.4x104 CFU/ml)
Antimicrobials
Results
MIC
S/I/R
ESBL
NEG
-
Ampicillin
>=32
R
Amoxicillin/clavulanic acid
8
S
Cephalexin
8
S
Cephalothin
16
S
Cefpodoxime
<=0.25
S
Cefovecin
<=0.5
S
Ceftiofur
<=1
S
Imipenem
<=0.25
S
Amikacin
4
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
>=16
R
Neomycin
<=2
S
Enrofloxacin
>=4
R
Marbofloxacin
>=4
R
Pradofloxacin
>=4
R
Doxycycline
1
S
Tetracycline
<=1
S
Nitrofurantoin
<=16
S
Chloramphenicol
<=2
S
Sulfamethoxazole/trimethoprim
<=20
S
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Escherichia coli
--	จากตัวอย่าง urine เมื่อ 17 ต.ค. พบเชื้อ Proteus mirabilis ซึ่งไวต่อยา cephalexin, cephalothin, cefpodoxime, cefovecin, ceftiofur, amikacin, neomycin
--	จากการทำ urine quantitative culture บ่งชี้ว่าเป็น UTI
--	ยาต้านจุลชีพที่แนะนำ ตามลำดับ ได้แก่
	--		Cephalexin 25-30 mg/kg q8h PO for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--		Cefovecin 8 mg/kg SC once อาจให้ซ้ำได้อีก 1 ครั้งหลังจากให้เข็มแรก 7-14 วัน หากอาการยังไม่หายสนิท
	--	Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
--	ในกรณีนี้ไม่แนะนำให้ใช้ amoxicillin/clavulanic acid ถึงแม้เชื้อจะแสดงความไวรับ เนื่องจากค่า mic สูง ต้องให้ยาถี่มาก (อย่างน้อยทุก 4 ชั่วโมง) เพื่อรักษาระดับยาในเลือดให้สูงกว่า mic ไม่น้อยกว่า 50% ของระยะห่าง (ความถี่) ในการให้ยา ซึ่งไม่สะดวกต่อเจ้าของสัตว์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 26 พฤศจิกายน พ.ศ.2562","รวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6109610 Clinician อ.น.สพ.ดร.วชิรา                                     
		รายงานผลตรวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6109610 Clinician อ.น.สพ.ดร.วชิรา                                     
----media/image2.png----
1)	ข้อมูลการส่ง และประวัติของตัวอย่าง	
Date of sample collection
21 Nov 2019
Date of submission
21 Nov 2019
Owner
นริญญา กีร์ตะเมคินทร์
Patient
มินนี่
Species
Dog
Breed
Shih Tzu
Sex
Female
Birth date
Year 2005
2)	ข้อมูลห้องปฏิบัติการ
Submitted sample
Urine
Method of collection
Cystocentesis
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2472/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Escherichia coli (3.4x104 CFU/ml)
Antimicrobials
Results
MIC
S/I/R
ESBL
NEG
-
Ampicillin
>=32
R
Amoxicillin/clavulanic acid
8
S
Cephalexin
8
S
Cephalothin
16
S
Cefpodoxime
<=0.25
S
Cefovecin
<=0.5
S
Ceftiofur
<=1
S
Imipenem
<=0.25
S
Amikacin
4
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
>=16
R
Neomycin
<=2
S
Enrofloxacin
>=4
R
Marbofloxacin
>=4
R
Pradofloxacin
>=4
R
Doxycycline
1
S
Tetracycline
<=1
S
Nitrofurantoin
<=16
S
Chloramphenicol
<=2
S
Sulfamethoxazole/trimethoprim
<=20
S
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Escherichia coli
--	จากตัวอย่าง urine เมื่อ 17 ต.ค. พบเชื้อ Proteus mirabilis ซึ่งไวต่อยา cephalexin, cephalothin, cefpodoxime, cefovecin, ceftiofur, amikacin, neomycin
--	จากการทำ urine quantitative culture บ่งชี้ว่าเป็น UTI
--	ยาต้านจุลชีพที่แนะนำ ตามลำดับ ได้แก่
	--		Cephalexin 25-30 mg/kg q8h PO for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--		Cefovecin 8 mg/kg SC once อาจให้ซ้ำได้อีก 1 ครั้งหลังจากให้เข็มแรก 7-14 วัน หากอาการยังไม่หายสนิท
	--	Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
--	ในกรณีนี้ไม่แนะนำให้ใช้ amoxicillin/clavulanic acid ถึงแม้เชื้อจะแสดงความไวรับ เนื่องจากค่า mic สูง ต้องให้ยาถี่มาก (อย่างน้อยทุก 4 ชั่วโมง) เพื่อรักษาระดับยาในเลือดให้สูงกว่า mic ไม่น้อยกว่า 50% ของระยะห่าง (ความถี่) ในการให้ยา ซึ่งไม่สะดวกต่อเจ้าของสัตว์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 26 พฤศจิกายน พ.ศ.2562",escherichia coli,escherichia,S,S,R,S,S,S,S,S,S,S,R,-,R,S,R,S,S,,,R,,S,,S,cefalexin,cefovecin,cefixime,trimethoprim/sulfamethoxazole,,,,,,,,,,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,
1649,6110398,cat,Ub mucosa,"NA
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2327/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Escherichia coli
Antimicrobials
Results
MIC
S/I/R
ESBL
NEG
-
Ampicillin
>=32
R
Amoxicillin/clavulanic acid
>=32
R
Cephalexin
>=64
R
Cephalothin
>=64
R
Cefpodoxime
>=8
R
Cefovecin
>=8
R
Ceftiofur
>=8
R
Imipenem
1
S
Amikacin
<=2
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
<=1
S
Neomycin
<=2
S
Enrofloxacin
>=4
R
Marbofloxacin
>=4
R
Pradofloxacin
>=4
R
Doxycycline
>=16
R
Tetracycline
>=16
R
Nitrofurantoin
<=16
S
Chloramphenicol
>=64
R
Sulfamethoxazole/trimethoprim
>=320
R
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Escherichia coli
--		ยาต้านจุลชีพที่นำ ได้แก่
	--		Nitrofurantoin 5 mg/kg q8h PO PC for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--	Amikacin 15 mg/kg q24h SC, IM for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ (ควร monitor ไตและภาวะแห้งน้ำของแมว ไม่ควรใช้ยานี้หากแมวมีความผิดปกติของไตหรือเกิดภาวะแห้งน้ำ เนื่องจากจะทำให้เกิดความเป็นพิษต่อไตมากขึ้น)
	--		Gentamicin 6 mg/kg q24h SC, IM for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ (ควร monitor ไตและภาวะแห้งน้ำของแมว ไม่ควรใช้ยานี้หากแมวมีความผิดปกติของไตหรือเกิดภาวะแห้งน้ำ เนื่องจากจะทำให้เกิดความเป็นพิษต่อไตมากขึ้น)
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 7 พฤศจิกายน พ.ศ.2562","รวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6110398 Clinician สพ.ญ.อัจฉริยาพร                                     
		รายงานผลตรวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6110398 Clinician สพ.ญ.อัจฉริยาพร                                     
----media/image2.png----
1)	ข้อมูลการส่ง และประวัติของตัวอย่าง	
Date of sample collection
1 Nov 2019
Date of submission
1 Nov 2019
Owner
น้วม ภาสดา
Patient
จุ๊กกะดุ๋ย
Species
Cat
Breed
Domestic Shorthair (DSH)
Sex
Male
Birth date
Year 2015
2)	ข้อมูลห้องปฏิบัติการ
Submitted sample
Ub mucosa
Method of collection
NA
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2327/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Escherichia coli
Antimicrobials
Results
MIC
S/I/R
ESBL
NEG
-
Ampicillin
>=32
R
Amoxicillin/clavulanic acid
>=32
R
Cephalexin
>=64
R
Cephalothin
>=64
R
Cefpodoxime
>=8
R
Cefovecin
>=8
R
Ceftiofur
>=8
R
Imipenem
1
S
Amikacin
<=2
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
<=1
S
Neomycin
<=2
S
Enrofloxacin
>=4
R
Marbofloxacin
>=4
R
Pradofloxacin
>=4
R
Doxycycline
>=16
R
Tetracycline
>=16
R
Nitrofurantoin
<=16
S
Chloramphenicol
>=64
R
Sulfamethoxazole/trimethoprim
>=320
R
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Escherichia coli
--		ยาต้านจุลชีพที่นำ ได้แก่
	--		Nitrofurantoin 5 mg/kg q8h PO PC for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--	Amikacin 15 mg/kg q24h SC, IM for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ (ควร monitor ไตและภาวะแห้งน้ำของแมว ไม่ควรใช้ยานี้หากแมวมีความผิดปกติของไตหรือเกิดภาวะแห้งน้ำ เนื่องจากจะทำให้เกิดความเป็นพิษต่อไตมากขึ้น)
	--		Gentamicin 6 mg/kg q24h SC, IM for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ (ควร monitor ไตและภาวะแห้งน้ำของแมว ไม่ควรใช้ยานี้หากแมวมีความผิดปกติของไตหรือเกิดภาวะแห้งน้ำ เนื่องจากจะทำให้เกิดความเป็นพิษต่อไตมากขึ้น)
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 7 พฤศจิกายน พ.ศ.2562",escherichia coli,escherichia,S,R,R,R,R,R,R,R,R,R,R,-,S,S,R,S,S,,,R,,R,,R,nitrofurantoin,amikacin,gentamicin,,,,,,,,,,,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,
1650,6110538,dog,PG abscess,,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,S,S,R,R,,S,S,S,R,,I,-,S,S,S,,S,R,,,,S,S,S,trimethoprim/sulfamethoxazole,marbofloxacin,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
1651,6110613,dog,Open wound at Lt ear pinna,,GN,proteus mirabilis,proteus,S,S,S,I,,S,S,S,S,,I,,S,,S,,R,S,,,,R,S,S,amoxicillin/clavulanic acid,cefovecin,trimethoprim/sulfamethoxazole,,,,,,,,,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
1652,6111049,dog,Urine,Cystocentesis,GN,proteus mirabilis,proteus,S,I,R,S,,S,S,S,R,,R,,R,,R,,R,S,,,,R,I,R,cefalexin,cefovecin,cefixime,,,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,
1653,6111157,cat,urine,Void แผลเปิดที่หน้าท้อง,GN,proteus mirabilis,proteus,S,S,S,S,,S,S,S,I,,I,,S,,S,,R,S,,,,R,S,S,amoxicillin/clavulanic acid,cefalexin,trimethoprim/sulfamethoxazole,cefovecin,,,,,,,,,,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
1654,6111249,dog,Urine,"Catheterization
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2050/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Escherichia coli (7.2x104 CFU/ml)
Antimicrobials
Results
MIC
S/I/R
ESBL
NEG
-
Ampicillin
>=32
R
Amoxicillin/clavulanic acid
>=32
R
Piperacillin
32
I
Cephalexin
>=64
R
Cefpodoxime
>=8
R
Cefovecin
>=8
R
Ceftiofur
>=8
R
Imipenem
<=1
S
Amikacin
<=2
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
>=16
R
Tobramycin
8
I
Enrofloxacin
>=4
R
Marbofloxacin
>=4
R
Tetracycline
<=1
S
Nitrofurantoin
<=16
S
Chloramphenicol
16
I
Polymyxin B
0.5
NA
Rifampin
NA
NA
Sulfamethoxazole/trimethoprim
<=20
S
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Escherichia coli
--	จากการทำ urine quantitative culture บ่งชี้ว่าเป็น UTI
--	ยาต้านจุลชีพที่แนะนำ ตามลำดับ ได้แก่
	--	Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--	Nitrofurantoin 5 mg/kg q8h PO PC for at least 10 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
--		แนะนำให้ flush ล้างกระเพาะปัสสาวะด้วย NSS จนปัสสาวะใส เพื่อช่วยกำจัด/ลดจำนวนเชื้อในกระเพาะปัสสาวะ
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 2 ตุลาคม พ.ศ.2562","รวจห้องปฏิบัติการจุลชีววิทยา 
